"","Week3","Predict_Gumbel_05","Predict_Gumbel_075","Predict_Gumbel_095","Predict_Gumbel_1","Predict_Gumbel_12","LLK","Predict_Logit_05","Predict_Logit_075","Predict_Logit_095","Predict_Logit_1","Predict_Logit_12","Predict_True_05","Predict_True_075","Predict_True_095","Predict_True_1","Predict_True_12"
"732",0.191129057226816,0.00436332735487632,0.000277824189840167,3.06789137769133e-05,1.76850371264018e-05,1.95284989202723e-06,0.249451153058584,0.12610820799941,0.0796684148536621,NA,NA,NA,0.00356493188494393,0.000206582169988408,2.11574573222889e-05,1.19689265671818e-05,1.2258052217345e-06
"733",0.0885838536383697,0.00430773296247046,0.000221292112210186,2.05482551720829e-05,1.13427147707753e-05,1.05312193014463e-06,0.389846460348793,0.179261945688036,0.0779892361635184,NA,NA,NA,0.00420215940327242,0.000243997661560626,2.49921972717564e-05,1.41383443380947e-05,1.44799682052413e-06
"734",-0.134137319056809,0.00702513814115357,0.000336315054849712,2.94868425596555e-05,1.60447837716142e-05,1.40652368468946e-06,0.0815632190109452,NA,NA,NA,NA,NA,0.0131332974742551,0.000766247193395536,7.85060012790004e-05,4.44122401915505e-05,4.54860692114823e-06
"735",0.0777444779784731,0.000675379982235685,1.74846809054649e-05,9.40034298005298e-07,4.52652756379592e-07,2.43361025324708e-08,0.0587438909502331,NA,NA,NA,NA,NA,0.00341195320776302,0.000197689286180101,2.02465194408245e-05,1.14535979826454e-05,1.17302698534743e-06
"736",-0.468751443778639,0.000368425029266154,1.25686701245209e-05,8.42494680957556e-07,4.28692387441952e-07,2.87356170805111e-08,0.0277190442399223,0.131226208506119,0.0830193297864806,NA,NA,NA,0.000921222568095197,5.33986027539838e-05,5.46899293912834e-06,3.09385125573754e-06,3.16858942059456e-07
"737",0.0189293184172895,0.00276412581107423,0.000210062812356736,2.67033565935071e-05,1.59445468372103e-05,2.02670701771245e-06,0.509580195944042,0.0566354030530832,NA,NA,NA,NA,0.0022032957653275,0.000127800315209795,1.30895772026602e-05,7.40488793603529e-06,7.58378636986508e-07
"738",0.452878997596111,0.00376031827000588,0.000332359271852423,4.76611653727631e-05,2.93286500014294e-05,4.2052418081937e-06,0.169412955717142,0.103127116817182,0.0561852015257765,NA,NA,NA,0.00194319827376683,0.000112699601250483,1.15428512424989e-05,6.52988935994414e-06,6.6876456065243e-07
"739",0.426088896693264,0.00671378050972618,0.000526891632465154,6.87646249673068e-05,4.13307161435494e-05,2.82945354069218e-10,0.0359560600933204,0.100209450727375,0.0534314983529467,NA,NA,NA,0.00368960883281883,0.000213831118826603,2.19000068708931e-05,1.23889960380791e-05,1.26882736125263e-06
"740",-0.831831608587448,0.000157246779053505,6.71273826444381e-06,5.38428810821261e-07,2.86539925165287e-07,8.14677840609295e-11,0.0945512926497598,0.0543912801773718,NA,NA,NA,NA,0.000337375089774432,1.95499932842685e-05,2.00224311697299e-06,1.13268334960936e-06,1.16004470975923e-07
"741",0.736088162836668,0.00367435700393989,0.000157494446145238,1.26551168011374e-05,6.73765605006639e-06,5.41346309739255e-07,0.0116761160646758,0.214424299313104,NA,NA,NA,NA,0.00680771460995134,0.000395820617179964,4.05461351843923e-05,2.29374522734928e-05,2.3491789555635e-06
"742",3.94969363988351,1,0.999999999299407,0.998966406741232,0.985882362553801,0.376609894919859,0.00980102960607673,0.270807202809909,0.122453318569071,NA,NA,NA,0.999999999891655,0.999997094458038,0.993012949493331,0.964964787962064,0.349912191803835
"743",4.06125128220158,0.999999999999993,0.999998675488922,0.935141710111148,0.817762122466467,0.216707403687017,0.00796663004005946,0.436424036625286,NA,NA,NA,NA,0.999999998129223,0.999950725055753,0.93454515472177,0.812347690187193,0.17166047770474
"744",0.302010726196474,0.00711040946239662,0.000578226099722197,7.76456737379418e-05,4.70023204572681e-05,6.31138930931135e-06,0.128386412172409,0.0618291207351108,NA,NA,NA,NA,0.0036218236961811,0.000209889849335599,2.14962803855178e-05,1.21606029496111e-05,1.24543608688234e-06
"745",0.0835199787377388,0.00157943395982306,6.24586563879966e-05,4.71260012566528e-06,2.46988951346002e-06,1.8635679738862e-07,0.0171370761442223,0.101448762143814,0.0664990093735764,NA,NA,NA,0.00339509599057896,0.000196709464536982,2.01461525711048e-05,1.13968192471737e-05,1.16721189905626e-06
"746",1.54322014837985,0.326191319022162,0.0287533754951707,0.00360574941764552,0.00214027185787564,0.000265132548891992,0.0790126922211592,NA,NA,NA,NA,NA,0.366849908089372,0.0268853293668919,0.00279168350166565,0.00158035712389161,0.00016198293201121
"747",-0.231663685171702,0.000716446805478028,4.1672684639554e-05,4.28028688280761e-06,2.42312907813392e-06,1.00021718013064e-09,0.00531215598435124,0.0656055598587547,NA,NA,NA,NA,0.000818186386673976,4.74235731453954e-05,4.85702531894072e-06,2.74765607552481e-06,3.67160256277436e-09
"748",-1.14171674627491,0.000667253960016552,5.95716334871911e-05,8.62067617326601e-06,5.31697585653135e-06,7.69407094814764e-07,0.0702077222645959,NA,NA,NA,NA,NA,0.000155979904172135,9.03777074897392e-06,9.2561260089892e-07,5.23625578763578e-07,5.36274063077891e-08
"749",-0.0618389434608248,0.00256882244746675,0.000131586128651918,1.22000779767533e-05,6.73201434214719e-06,6.24124243083657e-07,0.125287798511222,0.0627818465000434,NA,NA,NA,NA,0.0041219970096107,0.000239329984509714,2.45140224115998e-05,1.38678338038766e-05,1.42029188608135e-06
"750",3.07811804032574,0.999999983232335,0.97574527820919,0.259204628156749,0.143241513233116,0.0106730560515454,0.00854326897035886,0.217681323347463,0.162934262191719,NA,NA,NA,0.999995074274614,0.93754736316503,0.283313252638523,0.172958329470944,0.0194321110373226
"751",2.98841791581045,0.00293610010183376,0.000116574872063984,8.81209231709652e-06,4.62052460097653e-06,3.49250338428199e-07,5.43210607245296e-05,0.110258427453436,0.0584450790921806,NA,NA,NA,0.00436403265453165,0.000253417999932489,2.59572238508226e-05,1.4684273212691e-05,1.50390923502099e-06
"752",0.57207879563341,0.00119664802988893,1.00865026604451e-05,2.20858093622538e-07,8.49583140437253e-08,1.86026504666143e-09,0.414968439647359,0.0841962188236551,NA,NA,NA,NA,0.0198691620614158,0.001163627969448,0.00011924468296396,6.74595363922932e-05,6.90914566134961e-06
"753",0.302025737023902,0.0210156451512597,0.00123546784839497,0.000127030225498384,7.19243308517447e-05,7.3912124248794e-06,0.158989293324142,0.107392878310872,0.082666097656294,NA,NA,NA,0.0197697271626817,0.00115777081129463,0.00011864426975899,6.71198630832871e-05,6.87435598114651e-06
"754",0.237261843466485,0.00768068632616107,0.000639120552006506,8.74000840613969e-05,5.314833813897e-05,7.26770271432308e-06,0.0867388776327419,0.135139521661605,0.115098733782753,NA,NA,NA,0.00348421586986058,0.000201889784857749,2.06767939588864e-05,1.16970094469769e-05,1.19795637196741e-06
"755",1.834349407728,0.469879039212734,0.0124922569556149,0.000450671909189553,0.000195934955201108,6.99523659404139e-06,0.103626098450605,0.282845566366209,0.102768491391083,NA,NA,NA,0.405206655040523,0.0305606258746311,0.00317899131388121,0.00179977046841333,0.00018449153405031
"756",-0.196472194240219,0.00094292575044325,4.46857613796681e-05,3.8955525328305e-06,2.11673814550066e-06,1.84526288734017e-07,0.653784055531906,NA,NA,NA,NA,NA,0.00254940804594023,0.000147906544069191,1.51490707886953e-05,8.56996621467412e-06,8.77701811508838e-07
"757",3.63926972366793,0.999999999999984,0.999997562474262,0.782913943644435,0.51901878650117,0.0348226592665053,0.0190660157955112,0.126496871049377,NA,NA,NA,NA,0.999999904714103,0.997856085410964,0.64673135960373,0.453905674765699,0.0619469763160191
"758",-1.13426432724354,2.40296765925138e-10,9.97450760234436e-12,7.82359023545245e-13,4.14032792143219e-13,3.24750154556986e-14,0.017470680569195,0.0493578094393611,NA,NA,NA,NA,3.64589572690857e-05,2.11236984251478e-06,3.63750014957185e-10,2.05775905665133e-10,2.10746575879168e-11
"759",0.194246862497498,0.000657219666407063,2.37266604854033e-05,1.66397285355583e-06,8.56293331788657e-07,6.00519762898914e-08,0.211614881187833,0.0934919528438132,0.0705850282965367,NA,NA,NA,0.00190180801515865,0.000110300796695288,1.12971719715292e-05,6.39090677246438e-06,6.5453056490715e-07
"760",0.715367077467645,0.0909364241378971,0.00641925045162221,0.000744702814301085,0.000434369142516328,5.02540521196277e-05,0.0232797377527382,0.117348136063507,NA,NA,NA,NA,0.0814214946886956,0.0049288423363117,0.000506026487359488,0.00028629741091761,2.9325471440005e-05
"761",0.27988168658439,0.0224615793498632,0.00154380860525499,0.000179687410120789,0.000104938191669574,1.22052556018388e-05,0.0807991438427564,0.102854817150762,NA,NA,NA,NA,0.0165130736312129,0.000965032998020808,9.88817069853935e-05,5.59393933195265e-05,5.7292238095496e-06
